,Unnamed: 0,Unnamed: 1,Week,Year,GID,Name,Pos,Team,h/a,Oppt,DK points,DK salary,Player_x,CmpPass,AttPass,Cmp%Pass,YdsPass1,TDPass,IntPass,SkPass,YdsPass2,Y/APass,1DPass,RateRec,TgtRec,RecRec,Ctch%Rec,YdsRec,TDRec,1DRec,AttRush,YdsRush,Y/ARush,TDRush,1DRush,SkYdsPass,Player_y,CALCAVGPPDOFFCmpPass,CALCAVGPPDOFFAttPass,CALCAVGPPDOFFCmp%Pass,CALCAVGPPDOFFYdsPass1,CALCAVGPPDOFFTDPass,CALCAVGPPDOFFIntPass,CALCAVGPPDOFFSkPass,CALCAVGPPDOFFYdsPass2,CALCAVGPPDOFFY/APass,CALCAVGPPDOFF1DPass,CALCAVGPPDOFFRateRec,CALCAVGPPDOFFTgtRec,CALCAVGPPDOFFRecRec,CALCAVGPPDOFFCtch%Rec,CALCAVGPPDOFFYdsRec,CALCAVGPPDOFFTDRec,CALCAVGPPDOFF1DRec,CALCAVGPPDOFFAttRush,CALCAVGPPDOFFYdsRush,CALCAVGPPDOFFY/ARush,CALCAVGPPDOFFTDRush,CALCAVGPPDOFF1DRush,CALCAVGPPDOFFSkYdsPass,OffenseUID,TmOFNS,CALCAVGPTDOFFPlaysOFNS,CALCAVGPTDOFFToGoOFNS,CALCAVGPTDOFFYdsOFNS,CALCAVGPTDOFF1st%OFNS,CALCAVGPTDOFFTO%OFNS,CALCAVGPTDOFFTDOFNS,CALCAVGPTDOFFFGOFNS,CALCAVGPTDOFFnanOFNS,CALCAVGPTDOFFIntOFNS,CALCAVGPTDOFFFmbOFNS,CALCAVGPTDOFFSkOFNS,CALCAVGPTDOFFPassOFNS,CALCAVGPTDOFFRushOFNS,CALCAVGPTDOFFFGOFNS1,CALCAVGPTDOFFPuntOFNS,CALCAVGPTDOFFGDFNS,CALCAVGPTDOFFPlaysDFNS,CALCAVGPTDOFFToGoDFNS,CALCAVGPTDOFFYdsDFNS,CALCAVGPTDOFF1st%DFNS,CALCAVGPTDOFFTO%DFNS,CALCAVGPTDOFFTDDFNS,CALCAVGPTDOFFFGDFNS,CALCAVGPTDOFFnanDFNS,CALCAVGPTDOFFIntDFNS,CALCAVGPTDOFFFmbDFNS,CALCAVGPTDOFFSkDFNS,CALCAVGPTDOFFPassDFNS,CALCAVGPTDOFFRushDFNS,CALCAVGPTDOFFFGDFNS1,CALCAVGPTDOFFPuntDFNS,CALCAVGPTDOFFRkALLSCR,CALCAVGPTDOFFTDALLSCR,CALCAVGPTDOFFXPAALLSCR,CALCAVGPTDOFFXPMALLSCR,CALCAVGPTDOFFFGAALLSCR,CALCAVGPTDOFFFGMALLSCR,CALCAVGPTDOFF2PAALLSCR,CALCAVGPTDOFF2PMALLSCR,CALCAVGPTDOFFSftyALLSCR,CALCAVGPTDOFFRkDSTSCR,CALCAVGPTDOFFKRDSTSCR,CALCAVGPTDOFFPRDSTSCR,CALCAVGPTDOFFIRDSTSCR,CALCAVGPTDOFFFRDSTSCR,CALCAVGPTDOFFORDSTSCR,CALCAVGPTDOFFRetTDDSTSCR,CALCAVGPTDOFFPtsFor,CALCAVGPTDOFFPtsAgainst,DefenseUID,Opponent,CALCAVGPTDOPPPlaysOFNS,CALCAVGPTDOPPToGoOFNS,CALCAVGPTDOPPYdsOFNS,CALCAVGPTDOPP1st%OFNS,CALCAVGPTDOPPTO%OFNS,CALCAVGPTDOPPTDOFNS,CALCAVGPTDOPPFGOFNS,CALCAVGPTDOPPnanOFNS,CALCAVGPTDOPPIntOFNS,CALCAVGPTDOPPFmbOFNS,CALCAVGPTDOPPSkOFNS,CALCAVGPTDOPPPassOFNS,CALCAVGPTDOPPRushOFNS,CALCAVGPTDOPPFGOFNS1,CALCAVGPTDOPPPuntOFNS,CALCAVGPTDOPPGDFNS,CALCAVGPTDOPPPlaysDFNS,CALCAVGPTDOPPToGoDFNS,CALCAVGPTDOPPYdsDFNS,CALCAVGPTDOPP1st%DFNS,CALCAVGPTDOPPTO%DFNS,CALCAVGPTDOPPTDDFNS,CALCAVGPTDOPPFGDFNS,CALCAVGPTDOPPnanDFNS,CALCAVGPTDOPPIntDFNS,CALCAVGPTDOPPFmbDFNS,CALCAVGPTDOPPSkDFNS,CALCAVGPTDOPPPassDFNS,CALCAVGPTDOPPRushDFNS,CALCAVGPTDOPPFGDFNS1,CALCAVGPTDOPPPuntDFNS,CALCAVGPTDOPPRkALLSCR,CALCAVGPTDOPPTDALLSCR,CALCAVGPTDOPPXPAALLSCR,CALCAVGPTDOPPXPMALLSCR,CALCAVGPTDOPPFGAALLSCR,CALCAVGPTDOPPFGMALLSCR,CALCAVGPTDOPP2PAALLSCR,CALCAVGPTDOPP2PMALLSCR,CALCAVGPTDOPPSftyALLSCR,CALCAVGPTDOPPRkDSTSCR,CALCAVGPTDOPPKRDSTSCR,CALCAVGPTDOPPPRDSTSCR,CALCAVGPTDOPPIRDSTSCR,CALCAVGPTDOPPFRDSTSCR,CALCAVGPTDOPPORDSTSCR,CALCAVGPTDOPPRetTDDSTSCR,CALCAVGPTDOPPPtsFor,CALCAVGPTDOPPPtsAgainst,Position,Player,OurProjection
35,1320,105,8,2020,5738,Travis HomerRB15260881,RB,sea,h,sfo,0.4,4000,Travis HomerRB15260881,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,1,4,4.0,0,1,0,Travis HomerRB15260881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.3333333333333333,1.1666666666666667,0.16666666666666666,0.16666666666666666,3.0,11.333333333333336,4.236666666666667,0.0,0.0,0.0,10021,SEA,79.66666666666667,7.383333333333334,5.316666666666666,0.28616666666666674,0.013833333333333331,4.5,0.6666666666666666,22.83333333333333,1.0,0.16666666666666666,2.833333333333333,39.5,24.5,0.6666666666666666,4.166666666666667,1.0,90.66666666666669,7.466666666666668,5.266666666666667,0.2986666666666667,0.022,3.0,2.5,27.0,1.3333333333333333,0.6666666666666666,1.5,49.5,26.83333333333333,2.833333333333333,2.1666666666666665,7.333333333333332,4.5,4.166666666666667,4.166666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,27.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,33.5,28.66666666666667,10004,SFO,73.14285714285714,7.7,4.2,0.22399999999999998,0.02214285714285714,1.7142857142857142,2.142857142857143,16.571428571428573,1.1428571428571428,0.2857142857142857,1.7142857142857142,33.57142857142857,25.857142857142854,2.4285714285714284,3.8571428571428568,1.0,77.57142857142857,7.828571428571429,4.928571428571429,0.26785714285714285,0.016999999999999998,3.1428571428571432,1.4285714285714286,20.857142857142858,1.0,0.2857142857142857,2.7142857142857144,36.142857142857146,28.857142857142854,1.5714285714285714,3.1428571428571432,21.142857142857142,1.8571428571428568,1.7142857142857142,1.5714285714285714,2.4285714285714284,2.142857142857143,0.14285714285714285,0.14285714285714285,0.0,17.857142857142858,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,19.428571428571427,25.857142857142854,RB,Travis HomerRB15260881,0.011244893074035645
36,1441,22,8,2020,1514,Carson WentzQB15260862,QB,phi,h,dal,12.62,6200,Carson WentzQB15260862,15,27,55.6,123,2,2,4,-29,4.6,8,61.2,0,0,0.0,0,0,0,4,17,4.25,0,2,-29,Carson WentzQB15260862,23.285714285714285,39.714285714285715,58.75714285714287,251.42857142857144,1.4285714285714286,1.4285714285714286,4.0,-27.142857142857146,6.385714285714287,12.142857142857142,74.95714285714288,0.0,0.0,0.0,0.0,0.0,0.0,5.0,26.42857142857143,4.651428571428572,0.7142857142857143,2.571428571428572,-27.142857142857146,10003,PHI,82.71428571428571,7.9714285714285715,4.171428571428572,0.23842857142857146,0.02442857142857143,2.7142857142857144,1.1428571428571428,19.714285714285715,1.4285714285714286,0.5714285714285714,4.0,43.85714285714285,23.857142857142854,1.7142857142857142,4.571428571428571,1.0,81.57142857142857,7.9714285714285715,4.342857142857143,0.2491428571428572,0.013285714285714286,3.4285714285714284,1.4285714285714286,20.285714285714285,0.42857142857142855,0.5714285714285714,3.4285714285714284,37.285714285714285,29.142857142857146,1.5714285714285714,5.0,18.142857142857142,2.8571428571428568,1.5714285714285714,1.5714285714285714,1.7142857142857142,1.1428571428571428,1.2857142857142858,0.5714285714285714,0.0,21.857142857142854,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,23.285714285714285,28.0,10011,DAL,83.28571428571429,7.1,4.914285714285714,0.2601428571428572,0.005142857142857143,3.8571428571428568,2.0,21.714285714285715,0.14285714285714285,0.2857142857142857,1.8571428571428568,33.42857142857143,34.42857142857143,2.2857142857142856,3.7142857142857135,1.0,87.57142857142857,7.5,4.6571428571428575,0.2794285714285714,0.02514285714285714,2.8571428571428568,1.4285714285714286,24.857142857142854,1.0,1.2857142857142858,2.8571428571428568,47.28571428571429,25.42857142857143,1.7142857142857142,3.2857142857142856,10.571428571428571,4.0,3.2857142857142856,3.2857142857142856,2.2857142857142856,2.0,0.7142857142857143,0.42857142857142855,0.2857142857142857,16.285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,34.142857142857146,25.142857142857146,QB,Carson WentzQB15260862,225.18540954589844
37,1251,232,7,2020,5861,Chase ClaypoolWR15260860,WR,pit,a,ten,0.8,5700,Chase ClaypoolWR15260860,0,0,0.0,0,0,0,0,0,0.0,0,0.0,1,1,1.0,-2,0,0,0,0,0.0,0,0,0,Chase ClaypoolWR15260860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,3.4,0.7772,67.0,0.8,2.4,1.2,4.2,2.7,0.4,0.8,0.0,10001,PIT,80.0,7.7799999999999985,4.46,0.2522,0.0076,3.6,1.4,20.2,0.2,0.4,1.6,34.8,31.8,1.4,4.0,1.0,73.0,8.3,3.9,0.208,0.0268,2.4,0.6,15.2,1.6,0.4,4.8,39.0,19.6,1.0,4.8,11.8,3.8,3.6,3.4,1.4,1.4,0.2,0.2,0.2,23.2,0.0,0.0,0.2,0.0,0.0,0.2,30.8,18.8,10013,TEN,80.2,7.260000000000002,5.1,0.2856,0.0224,3.4,0.8,23.0,1.2,0.6,1.4,39.2,27.0,1.0,3.2,1.0,83.0,7.239999999999998,5.08,0.2828,0.007000000000000001,4.0,1.8,23.4,0.4,0.2,1.2,35.8,32.6,2.8,2.8,12.0,3.4,2.8,2.4,1.0,0.8,0.6,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,25.2,32.8,WR,Chase ClaypoolWR15260860,0.01123073697090149
38,1112,56,6,2020,2467,Frank GoreRB15260887,RB,nyj,a,mia,11.0,4000,Frank GoreRB15260887,0,0,0.0,0,0,0,0,0,0.0,0,0.0,4,4,1.0,24,0,0,11,46,4.18,0,2,0,Frank GoreRB15260887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.3,2.2,0.0,0.0,12.8,40.8,3.2880000000000003,0.0,2.4,0.0,10028,NYJ,77.4,7.780000000000001,3.62,0.1914,0.014000000000000002,1.2,1.8,14.8,0.8,0.2,3.0,37.6,25.0,1.8,5.0,1.0,78.6,7.980000000000001,5.02,0.2638,0.0174,3.4,1.8,20.8,1.0,0.4,1.4,34.6,30.8,2.4,2.8,26.8,1.4,1.2,1.2,1.8,1.8,0.2,0.0,0.0,20.4,0.0,0.0,0.2,0.0,0.0,0.2,15.0,31.8,10030,MIA,74.4,7.1400000000000015,5.1,0.2874,0.021800000000000003,3.0,0.6,21.4,0.8,0.8,2.8,35.8,25.4,0.8,3.2,1.0,76.6,7.08,4.74,0.27280000000000004,0.014000000000000002,2.6,2.8,21.0,1.0,0.0,1.6,35.8,27.6,2.8,3.2,16.2,3.0,3.0,2.8,0.8,0.6,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,22.6,27.2,RB,Frank GoreRB15260887,0.011244893074035645
39,1821,115,10,2020,5630,Phillip LindsayRB15260873,RB,den,a,lvr,0.2,5000,Phillip LindsayRB15260873,0,0,0.0,0,0,0,0,0,0.0,0,0.0,1,0,0.0,0,0,0,4,2,0.5,0,1,0,Phillip LindsayRB15260873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.4,0.2666,2.8,0.0,0.2,10.6,62.0,6.662000000000001,0.2,1.6,0.0,10014,DEN,79.875,8.125,4.2,0.209,0.024625,2.25,2.0,16.75,1.5,0.5,2.625,39.5,25.625,2.125,4.125,1.0,82.5,7.7375,4.362500000000002,0.231625,0.014375,2.625,2.375,19.125,0.75,0.375,2.75,39.875,27.75,2.75,3.875,18.25,2.25,2.125,2.0,2.125,2.0,0.125,0.125,0.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,21.75,26.625,10017,LVR,77.5,7.699999999999998,4.9625,0.28025,0.007000000000000001,3.25,1.75,21.75,0.375,0.125,1.125,37.25,26.125,2.0,2.875,1.0,78.0,6.95,4.762499999999998,0.2625,0.016625,3.0,2.125,20.5,0.25,1.0,1.75,34.0,30.0,2.375,2.5,12.125,3.375,3.0,2.625,2.0,1.75,0.375,0.25,0.0,14.0,0.0,0.0,0.0,0.125,0.0,0.125,28.625,27.25,RB,Phillip LindsayRB15260873,0.011244893074035645
40,134,182,2,2020,5639,Tre'Quan SmithWR15260880,WR,nor,a,lvr,13.6,4100,Tre'Quan SmithWR15260880,0,0,0.0,0,0,0,0,0,0.0,0,0.0,7,5,0.7140000000000001,86,0,4,0,0,0.0,0,0,0,Tre'Quan SmithWR15260880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10020,NOR,83.0,6.9,3.3,0.18100000000000002,0.0,3.0,2.0,15.0,0.0,0.0,1.0,32.0,34.0,2.0,6.0,1.0,82.0,7.9,3.8,0.22,0.037000000000000005,3.0,1.0,18.0,2.0,1.0,3.0,39.0,26.0,2.0,5.0,6.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,34.0,23.0,10017,LVR,80.0,7.1,4.9,0.263,0.0,3.0,3.0,21.0,0.0,0.0,1.0,35.0,30.0,3.0,2.0,1.0,76.0,6.7,4.9,0.276,0.0,4.0,2.0,21.0,0.0,0.0,0.0,30.0,31.0,2.0,3.0,10.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,34.0,WR,Tre'Quan SmithWR15260880,0.012536287307739258
41,903,193,5,2020,5632,Anthony MillerWR15260864,WR,chi,h,tam,6.8,4700,Anthony MillerWR15260864,0,0,0.0,0,0,0,0,0,0.0,0,0.0,4,4,1.0,28,0,1,0,0,0.0,0,0,0,Anthony MillerWR15260864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,2.25,0.4167500000000001,33.25,0.5,1.5,0.25,2.25,2.25,0.0,0.25,0.0,10005,CHI,81.0,7.550000000000002,4.2,0.2395,0.0155,2.5,1.25,19.5,1.25,0.0,2.0,41.25,25.25,1.75,4.75,1.0,81.25,7.649999999999999,4.2250000000000005,0.23475,0.0125,1.75,2.75,19.0,0.75,0.25,2.0,39.25,27.5,3.5,4.5,15.75,2.5,2.0,2.0,1.75,1.25,0.5,0.25,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,21.25,20.25,10026,TAM,76.0,7.725,4.125,0.20225,0.0265,2.25,1.25,15.5,1.25,0.75,3.5,37.75,23.5,1.5,4.5,1.0,80.0,7.85,4.625,0.24525,0.01925,3.75,1.25,19.75,1.0,0.5,1.25,40.0,25.0,1.75,4.25,17.25,2.75,2.75,2.75,1.5,1.25,0.0,0.0,0.0,14.5,0.0,0.0,0.5,0.0,0.0,0.5,23.0,29.5,WR,Anthony MillerWR15260864,0.01123073697090149
42,1711,151,10,2020,5861,Chase ClaypoolWR15260860,WR,pit,h,cin,21.3,5800,Chase ClaypoolWR15260860,0,0,0.0,0,0,0,0,0,0.0,0,0.0,10,4,0.4,56,2,5,2,-3,-1.5,0,0,0,Chase ClaypoolWR15260860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.875,3.875,0.757125,55.5,0.625,2.375,0.875,3.125,2.1875,0.25,0.5,0.0,10001,PIT,78.625,7.5125,4.3125,0.247375,0.011,3.375,1.375,19.5,0.5,0.375,1.25,37.75,27.25,1.375,4.0,1.0,76.25,8.1125,4.125,0.21587500000000004,0.02525,2.375,1.125,16.625,1.375,0.625,4.0,37.375,24.875,1.5,4.25,12.75,3.625,3.375,3.0,1.375,1.375,0.25,0.125,0.125,22.375,0.0,0.0,0.25,0.0,0.0,0.25,29.125,20.125,10010,CIN,78.0,7.325,5.25,0.279125,0.0145,3.0,1.75,21.375,1.0,0.125,1.375,36.375,27.5,2.25,3.0,1.0,86.375,7.649999999999999,4.1875,0.26225,0.014875,2.5,2.25,22.75,0.625,0.625,3.5,44.75,27.125,2.5,3.625,14.875,3.125,2.875,2.75,2.25,1.75,0.25,0.0,0.0,16.0,0.0,0.0,0.0,0.125,0.0,0.125,26.75,24.25,WR,Chase ClaypoolWR15260860,0.01123073697090149
43,100,13,2,2020,1441,Derek CarrQB15260876,QB,lvr,h,nor,22.58,5700,Derek CarrQB15260876,28,38,73.7,284,3,0,3,-23,7.5,18,120.9,0,0,0.0,0,0,0,3,3,1.0,0,0,-23,Derek CarrQB15260876,22.0,30.0,73.3,239.0,1.0,0.0,0.0,0.0,8.0,11.0,107.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10017,LVR,76.0,6.7,4.9,0.276,0.0,4.0,2.0,21.0,0.0,0.0,0.0,30.0,31.0,2.0,3.0,1.0,80.0,7.1,4.9,0.263,0.0,3.0,3.0,21.0,0.0,0.0,1.0,35.0,30.0,3.0,2.0,7.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,30.0,10020,NOR,82.0,7.9,3.8,0.22,0.037000000000000005,3.0,1.0,18.0,2.0,1.0,3.0,39.0,26.0,2.0,5.0,1.0,83.0,6.9,3.3,0.18100000000000002,0.0,3.0,2.0,15.0,0.0,0.0,1.0,32.0,34.0,2.0,6.0,17.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,34.0,QB,Derek CarrQB15260876,0.01532822847366333
44,2058,91,11,2020,5507,Peyton BarberRB15260891,RB,was,h,cin,2.8,4000,Peyton BarberRB15260891,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,8,28,3.5,0,1,0,Peyton BarberRB15260891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,1.5714285714285714,0.0,0.14285714285714285,5.7142857142857135,12.571428571428573,2.111428571428571,0.2857142857142857,1.1428571428571428,0.0,10032,WAS,78.66666666666667,7.644444444444443,4.133333333333333,0.2382222222222223,0.021333333333333333,2.333333333333333,1.3333333333333333,18.88888888888889,0.7777777777777778,0.7777777777777778,3.333333333333333,40.77777777777778,23.88888888888889,1.8888888888888888,4.222222222222221,1.0,74.66666666666667,8.055555555555555,4.2444444444444445,0.2333333333333333,0.01633333333333334,2.555555555555556,1.8888888888888888,17.444444444444443,0.8888888888888888,0.3333333333333333,3.0,32.333333333333336,29.0,2.0,4.222222222222221,22.11111111111111,2.333333333333333,1.8888888888888888,1.7777777777777777,1.8888888888888888,1.3333333333333333,0.4444444444444444,0.0,0.1111111111111111,29.555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,19.777777777777782,24.222222222222218,10010,CIN,78.55555555555556,7.411111111111111,5.166666666666667,0.27355555555555555,0.014222222222222225,3.111111111111111,1.8888888888888888,21.11111111111111,0.8888888888888888,0.2222222222222222,1.2222222222222223,37.444444444444436,26.66666666666667,2.333333333333333,3.4444444444444446,1.0,86.1111111111111,7.7555555555555555,4.1,0.2542222222222222,0.014555555555555556,2.333333333333333,2.1111111111111107,22.0,0.5555555555555556,0.6666666666666666,3.555555555555556,44.66666666666666,26.33333333333333,2.333333333333333,4.333333333333333,13.555555555555555,3.2222222222222223,2.888888888888889,2.7777777777777777,2.333333333333333,1.8888888888888888,0.3333333333333333,0.0,0.0,16.444444444444443,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,27.777777777777782,22.66666666666667,RB,Peyton BarberRB15260891,0.011244893074035645
45,1080,310,6,2020,4702,David NjokuTE15260885,TE,cle,a,pit,1.7,3600,David NjokuTE15260885,0,0,0.0,0,0,0,0,0,0.0,0,0.0,3,1,0.33299999999999996,7,0,0,0,0,0.0,0,0,0,David NjokuTE15260885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,28.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10027,CLE,81.2,7.519999999999999,4.7799999999999985,0.2774,0.015,3.6,1.4,22.6,0.8,0.4,1.4,32.2,34.2,1.6,3.2,1.0,81.2,7.5,4.76,0.2862000000000001,0.0308,3.6,1.4,23.6,1.2,1.2,2.4,45.4,22.4,1.4,2.4,9.8,3.8,3.6,3.4,1.6,1.4,0.2,0.2,0.2,6.4,0.0,0.0,0.2,0.0,0.0,0.2,30.8,29.8,10001,PIT,74.25,8.5,4.075,0.22325,0.02625,2.75,0.75,16.5,1.5,0.5,5.0,40.75,19.0,1.25,4.5,1.0,81.25,7.725,4.65,0.25525,0.0095,3.5,1.5,20.75,0.25,0.5,1.5,37.25,30.5,1.5,3.75,17.75,2.75,2.0,2.0,1.25,0.75,0.75,0.5,0.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,21.75,29.0,TE,David NjokuTE15260885,0.01129564642906189
46,879,296,5,2020,4720,Hayden HurstTE15260883,TE,atl,h,car,2.8,4700,Hayden HurstTE15260883,0,0,0.0,0,0,0,0,0,0.0,0,0.0,6,2,0.33299999999999996,8,0,0,0,0,0.0,0,0,0,Hayden HurstTE15260883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.25,0.55625,40.5,0.5,1.75,0.0,0.0,0.0,0.0,0.0,0.0,10024,ATL,86.25,7.200000000000001,4.574999999999998,0.26425,0.0085,3.0,2.25,22.75,0.5,0.25,2.25,44.25,26.0,2.5,4.0,1.0,84.0,7.425,5.325,0.28625,0.013,4.5,1.25,24.0,0.5,0.75,1.75,43.5,25.25,1.5,3.25,11.75,3.0,2.5,1.75,2.5,2.25,0.5,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,26.5,34.5,10019,CAR,75.25,7.575,4.65,0.26775000000000004,0.0225,3.25,1.0,20.25,0.5,1.25,0.75,37.0,24.75,1.0,3.75,1.0,77.5,7.525,5.0,0.26625,0.01525,2.5,2.5,21.0,0.75,0.5,2.0,37.25,27.25,2.75,2.5,15.75,3.25,3.0,3.0,1.0,1.0,0.25,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,24.75,TE,Hayden HurstTE15260883,0.01129564642906189
47,1594,17,9,2020,1415,Kirk CousinsQB15260877,QB,min,h,det,20.8,6200,Kirk CousinsQB15260877,13,20,65.0,220,3,0,1,-8,11.0,11,141.7,0,0,0.0,0,0,0,0,0,0.0,0,0,-8,Kirk CousinsQB15260877,17.714285714285715,27.0,66.39999999999999,233.57142857142856,1.7142857142857142,1.4285714285714286,2.142857142857143,-10.571428571428571,9.014285714285714,10.714285714285714,97.04285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,7.857142857142858,2.6785714285714284,0.0,0.8571428571428571,-10.571428571428571,10018,MIN,72.28571428571429,7.357142857142858,5.057142857142857,0.271,0.026000000000000002,3.2857142857142856,0.8571428571428571,19.857142857142858,1.4285714285714286,0.42857142857142855,2.142857142857143,29.142857142857146,28.714285714285715,1.1428571428571428,3.1428571428571432,1.0,81.57142857142857,7.628571428571429,5.0285714285714285,0.2661428571428571,0.009000000000000001,3.1428571428571432,2.7142857142857144,21.714285714285715,0.42857142857142855,0.2857142857142857,2.0,38.0,29.857142857142854,2.7142857142857144,2.571428571428572,12.714285714285715,3.2857142857142856,2.142857142857143,2.142857142857143,1.1428571428571428,0.8571428571428571,1.1428571428571428,0.8571428571428571,0.0,16.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,26.142857142857146,30.0,10015,DET,80.28571428571429,7.4,4.714285714285714,0.2917142857142857,0.013000000000000001,3.571428571428572,0.8571428571428571,23.42857142857143,0.7142857142857143,0.2857142857142857,1.4285714285714286,36.57142857142857,30.42857142857143,1.0,3.2857142857142856,1.0,77.28571428571429,7.957142857142856,4.5285714285714285,0.24185714285714285,0.010857142857142857,2.8571428571428568,1.7142857142857142,18.714285714285715,0.7142857142857143,0.14285714285714285,2.7142857142857144,37.857142857142854,24.57142857142857,2.4285714285714284,3.8571428571428568,8.857142857142858,3.8571428571428568,3.2857142857142856,2.8571428571428568,1.0,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.0,9.428571428571429,0.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,29.42857142857143,25.285714285714285,QB,Kirk CousinsQB15260877,277.458984375
48,445,241,3,2020,5857,Darnell MooneyWR15260864,WR,chi,a,atl,3.9,3000,Darnell MooneyWR15260864,0,0,0.0,0,0,0,0,0,0.0,0,0.0,5,2,0.4,19,0,0,0,0,0.0,0,0,0,Darnell MooneyWR15260864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,37.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10005,CHI,78.0,7.6,4.3,0.262,0.0135,2.5,1.5,20.5,1.0,0.0,2.5,34.5,30.0,2.0,4.0,1.0,80.5,7.55,4.4,0.2565,0.019,1.5,2.5,20.5,1.0,0.5,2.5,43.5,23.5,3.5,3.5,16.5,2.5,2.5,2.5,2.0,1.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,18.0,10024,ATL,85.5,7.0,5.5,0.302,0.0155,5.0,1.5,26.0,0.0,1.5,2.0,43.5,25.0,1.5,3.5,1.0,91.0,7.050000000000002,4.85,0.264,0.011000000000000001,3.5,3.0,24.0,0.5,0.5,1.5,47.0,27.0,3.0,3.5,2.5,5.0,4.5,4.5,1.5,1.5,0.5,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,32.0,WR,Darnell MooneyWR15260864,0.012446224689483643
