,Unnamed: 0,Unnamed: 1,Week,Year,GID,Name,Pos,Team,h/a,Oppt,DK points,DK salary,Player_x,CmpPass,AttPass,Cmp%Pass,YdsPass1,TDPass,IntPass,SkPass,YdsPass2,Y/APass,1DPass,RateRec,TgtRec,RecRec,Ctch%Rec,YdsRec,TDRec,1DRec,AttRush,YdsRush,Y/ARush,TDRush,1DRush,SkYdsPass,Player_y,CALCAVGPPDOFFCmpPass,CALCAVGPPDOFFAttPass,CALCAVGPPDOFFCmp%Pass,CALCAVGPPDOFFYdsPass1,CALCAVGPPDOFFTDPass,CALCAVGPPDOFFIntPass,CALCAVGPPDOFFSkPass,CALCAVGPPDOFFYdsPass2,CALCAVGPPDOFFY/APass,CALCAVGPPDOFF1DPass,CALCAVGPPDOFFRateRec,CALCAVGPPDOFFTgtRec,CALCAVGPPDOFFRecRec,CALCAVGPPDOFFCtch%Rec,CALCAVGPPDOFFYdsRec,CALCAVGPPDOFFTDRec,CALCAVGPPDOFF1DRec,CALCAVGPPDOFFAttRush,CALCAVGPPDOFFYdsRush,CALCAVGPPDOFFY/ARush,CALCAVGPPDOFFTDRush,CALCAVGPPDOFF1DRush,CALCAVGPPDOFFSkYdsPass,OffenseUID,TmOFNS,CALCAVGPTDOFFPlaysOFNS,CALCAVGPTDOFFToGoOFNS,CALCAVGPTDOFFYdsOFNS,CALCAVGPTDOFF1st%OFNS,CALCAVGPTDOFFTO%OFNS,CALCAVGPTDOFFTDOFNS,CALCAVGPTDOFFFGOFNS,CALCAVGPTDOFFnanOFNS,CALCAVGPTDOFFIntOFNS,CALCAVGPTDOFFFmbOFNS,CALCAVGPTDOFFSkOFNS,CALCAVGPTDOFFPassOFNS,CALCAVGPTDOFFRushOFNS,CALCAVGPTDOFFFGOFNS1,CALCAVGPTDOFFPuntOFNS,CALCAVGPTDOFFGDFNS,CALCAVGPTDOFFPlaysDFNS,CALCAVGPTDOFFToGoDFNS,CALCAVGPTDOFFYdsDFNS,CALCAVGPTDOFF1st%DFNS,CALCAVGPTDOFFTO%DFNS,CALCAVGPTDOFFTDDFNS,CALCAVGPTDOFFFGDFNS,CALCAVGPTDOFFnanDFNS,CALCAVGPTDOFFIntDFNS,CALCAVGPTDOFFFmbDFNS,CALCAVGPTDOFFSkDFNS,CALCAVGPTDOFFPassDFNS,CALCAVGPTDOFFRushDFNS,CALCAVGPTDOFFFGDFNS1,CALCAVGPTDOFFPuntDFNS,CALCAVGPTDOFFRkALLSCR,CALCAVGPTDOFFTDALLSCR,CALCAVGPTDOFFXPAALLSCR,CALCAVGPTDOFFXPMALLSCR,CALCAVGPTDOFFFGAALLSCR,CALCAVGPTDOFFFGMALLSCR,CALCAVGPTDOFF2PAALLSCR,CALCAVGPTDOFF2PMALLSCR,CALCAVGPTDOFFSftyALLSCR,CALCAVGPTDOFFRkDSTSCR,CALCAVGPTDOFFKRDSTSCR,CALCAVGPTDOFFPRDSTSCR,CALCAVGPTDOFFIRDSTSCR,CALCAVGPTDOFFFRDSTSCR,CALCAVGPTDOFFORDSTSCR,CALCAVGPTDOFFRetTDDSTSCR,CALCAVGPTDOFFPtsFor,CALCAVGPTDOFFPtsAgainst,DefenseUID,Opponent,CALCAVGPTDOPPPlaysOFNS,CALCAVGPTDOPPToGoOFNS,CALCAVGPTDOPPYdsOFNS,CALCAVGPTDOPP1st%OFNS,CALCAVGPTDOPPTO%OFNS,CALCAVGPTDOPPTDOFNS,CALCAVGPTDOPPFGOFNS,CALCAVGPTDOPPnanOFNS,CALCAVGPTDOPPIntOFNS,CALCAVGPTDOPPFmbOFNS,CALCAVGPTDOPPSkOFNS,CALCAVGPTDOPPPassOFNS,CALCAVGPTDOPPRushOFNS,CALCAVGPTDOPPFGOFNS1,CALCAVGPTDOPPPuntOFNS,CALCAVGPTDOPPGDFNS,CALCAVGPTDOPPPlaysDFNS,CALCAVGPTDOPPToGoDFNS,CALCAVGPTDOPPYdsDFNS,CALCAVGPTDOPP1st%DFNS,CALCAVGPTDOPPTO%DFNS,CALCAVGPTDOPPTDDFNS,CALCAVGPTDOPPFGDFNS,CALCAVGPTDOPPnanDFNS,CALCAVGPTDOPPIntDFNS,CALCAVGPTDOPPFmbDFNS,CALCAVGPTDOPPSkDFNS,CALCAVGPTDOPPPassDFNS,CALCAVGPTDOPPRushDFNS,CALCAVGPTDOPPFGDFNS1,CALCAVGPTDOPPPuntDFNS,CALCAVGPTDOPPRkALLSCR,CALCAVGPTDOPPTDALLSCR,CALCAVGPTDOPPXPAALLSCR,CALCAVGPTDOPPXPMALLSCR,CALCAVGPTDOPPFGAALLSCR,CALCAVGPTDOPPFGMALLSCR,CALCAVGPTDOPP2PAALLSCR,CALCAVGPTDOPP2PMALLSCR,CALCAVGPTDOPPSftyALLSCR,CALCAVGPTDOPPRkDSTSCR,CALCAVGPTDOPPKRDSTSCR,CALCAVGPTDOPPPRDSTSCR,CALCAVGPTDOPPIRDSTSCR,CALCAVGPTDOPPFRDSTSCR,CALCAVGPTDOPPORDSTSCR,CALCAVGPTDOPPRetTDDSTSCR,CALCAVGPTDOPPPtsFor,CALCAVGPTDOPPPtsAgainst,Position,Player,OurProjection
10,41,5,2,2020,1523,Patrick MahomesQB15260868,QB,kan,a,lac,30.48,7700,Patrick MahomesQB15260868,27,47,57.4,302,2,0,1,-13,6.4,15,90.9,0,0,0.0,0,0,0,6,54,9.0,0,4,-13,Patrick MahomesQB15260868,24.0,32.0,75.0,211.0,3.0,0.0,1.0,-8.0,6.6,16.0,123.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,10008,KAN,80.0,6.3,4.6,0.313,0.0,4.0,2.0,25.0,0.0,0.0,1.0,33.0,34.0,2.0,3.0,1.0,71.0,7.0,5.1,0.29600000000000004,0.013999999999999999,3.0,0.0,21.0,1.0,0.0,4.0,36.0,22.0,1.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,20.0,10012,LAC,81.0,8.5,3.6,0.235,0.025,1.0,2.0,19.0,1.0,1.0,3.0,39.0,28.0,3.0,6.0,1.0,85.0,7.3,4.3,0.2,0.0,1.0,3.0,17.0,0.0,0.0,2.0,32.0,39.0,4.0,5.0,29.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,QB,Patrick MahomesQB15260868,154.90206909179688
11,894,31,5,2020,1452,Jimmy GaroppoloQB15260863,QB,sfo,h,mia,1.08,5500,Jimmy GaroppoloQB15260863,7,17,41.2,77,0,2,3,-23,4.5,3,15.7,0,0,0.0,0,0,0,0,0,0.0,0,0,-23,Jimmy GaroppoloQB15260863,16.5,24.5,72.55,195.0,2.0,0.0,2.0,-12.0,8.0,9.5,121.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.5,4.5,0.0,0.0,-12.0,10004,SFO,78.25,8.100000000000001,4.975,0.26275,0.01275,3.25,1.5,20.75,0.75,0.25,3.25,38.5,27.25,1.75,3.25,1.0,75.75,8.075,3.85,0.2155,0.0185,1.5,1.75,16.75,0.75,0.5,2.0,35.0,27.0,2.25,4.0,17.75,3.25,2.75,2.75,1.75,1.5,0.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,26.75,17.75,10030,MIA,74.5,7.025,5.5,0.3085,0.017,3.25,0.5,23.0,0.5,0.75,2.25,34.75,27.0,0.75,3.25,1.0,76.25,7.075,4.525,0.28325,0.0175,2.25,2.25,21.75,1.25,0.0,1.5,37.25,26.5,2.25,3.25,14.5,3.25,3.25,3.0,0.75,0.5,0.0,0.0,0.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.25,QB,Jimmy GaroppoloQB15260863,251.86679077148438
12,351,11,3,2020,1550,Joe BurrowQB15260869,QB,cin,a,phi,23.38,6200,Joe BurrowQB15260869,31,43,72.1,312,2,0,8,-56,7.3,19,107.9,0,0,0.0,0,0,0,1,-1,-1.0,0,0,-56,Joe BurrowQB15260869,30.0,48.5,62.3,254.5,1.5,0.5,3.0,-25.5,5.300000000000002,17.0,78.35,0.0,0.0,0.0,0.0,0.0,0.0,7.5,32.5,4.23,0.5,2.5,-25.5,10010,CIN,91.5,7.95,3.55,0.255,0.0175,2.0,2.5,23.5,0.5,1.0,3.0,51.5,26.0,3.0,4.0,1.0,78.0,7.0,5.199999999999998,0.262,0.006999999999999999,3.0,1.5,20.0,0.5,0.0,1.0,27.5,37.0,2.0,3.0,21.5,2.0,2.0,2.0,3.0,2.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,25.5,10003,PHI,83.5,7.15,4.15,0.267,0.0,4.0,1.5,22.0,0.0,0.0,2.0,31.0,37.5,2.0,4.5,1.0,82.0,7.7,3.8,0.2565,0.043,2.0,1.5,21.0,2.0,1.5,4.0,46.5,21.5,2.0,3.5,11.0,4.0,4.0,3.5,2.0,1.5,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,18.0,QB,Joe BurrowQB15260869,177.1749267578125
13,1355,7,8,2020,1151,Drew BreesQB15260880,QB,nor,a,chi,19.6,6300,Drew BreesQB15260880,31,41,75.6,280,2,0,1,-8,6.8,11,109.8,0,0,0.0,0,0,0,3,4,1.33,0,1,-8,Drew BreesQB15260880,25.66666666666667,35.333333333333336,72.63333333333333,269.6666666666667,1.8333333333333333,0.5,1.3333333333333333,-10.333333333333334,7.7,14.666666666666664,106.3,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.11166666666666668,0.3333333333333333,0.5,-10.333333333333334,10020,NOR,79.83333333333333,7.166666666666668,4.883333333333333,0.2871666666666667,0.0105,3.333333333333333,1.8333333333333333,22.66666666666667,0.5,0.3333333333333333,1.3333333333333333,37.16666666666666,28.16666666666667,1.8333333333333333,3.333333333333333,1.0,76.33333333333333,7.183333333333334,4.3500000000000005,0.24233333333333335,0.010333333333333332,3.6666666666666665,1.1666666666666667,18.33333333333333,0.5,0.3333333333333333,2.333333333333333,35.5,25.83333333333333,1.6666666666666667,3.333333333333333,12.0,3.5,3.5,3.5,1.8333333333333333,1.8333333333333333,0.0,0.0,0.0,17.166666666666668,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,30.0,29.0,10005,CHI,79.57142857142857,8.0,4.285714285714287,0.22985714285714284,0.016571428571428574,1.7142857142857142,2.7142857142857144,18.285714285714285,0.7142857142857143,0.5714285714285714,2.2857142857142856,38.285714285714285,27.57142857142857,3.4285714285714284,3.8571428571428568,1.0,78.42857142857143,7.614285714285713,3.885714285714286,0.228,0.01657142857142857,2.0,1.5714285714285714,18.0,1.2857142857142858,0.0,2.142857142857143,41.857142857142854,22.428571428571423,1.8571428571428568,4.714285714285714,22.857142857142854,1.7142857142857142,1.7142857142857142,1.5714285714285714,3.4285714285714284,2.7142857142857144,0.0,0.0,0.0,13.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.714285714285715,QB,Drew BreesQB15260880,197.85250854492188
14,1812,18,10,2020,1550,Joe BurrowQB15260869,QB,cin,a,pit,12.52,5700,Joe BurrowQB15260869,21,40,52.5,213,1,0,4,-28,5.3,9,76.4,0,0,0.0,0,0,0,0,0,0.0,0,0,-28,Joe BurrowQB15260869,27.625,41.125,67.2875,284.0,1.375,0.625,3.5,-25.375,6.950000000000001,16.25,90.1125,0.0,0.0,0.0,0.0,0.0,0.0,4.375,16.25,2.8600000000000003,0.375,1.625,-25.375,10010,CIN,86.375,7.649999999999999,4.1875,0.26225,0.014875,2.5,2.25,22.75,0.625,0.625,3.5,44.75,27.125,2.5,3.625,1.0,78.0,7.325,5.25,0.279125,0.0145,3.0,1.75,21.375,1.0,0.125,1.375,36.375,27.5,2.25,3.0,15.75,2.5,2.5,2.5,2.5,2.25,0.0,0.0,0.0,5.375,0.0,0.0,0.0,0.0,0.0,0.0,24.25,26.75,10001,PIT,76.25,8.1125,4.125,0.21587500000000004,0.02525,2.375,1.125,16.625,1.375,0.625,4.0,37.375,24.875,1.5,4.25,1.0,78.625,7.5125,4.3125,0.247375,0.011,3.375,1.375,19.5,0.5,0.375,1.25,37.75,27.25,1.375,4.0,19.0,2.375,2.0,2.0,1.5,1.125,0.375,0.25,0.0,14.875,0.0,0.0,0.0,0.0,0.0,0.0,20.125,29.125,QB,Joe BurrowQB15260869,224.67300415039062
15,358,12,3,2020,1415,Kirk CousinsQB15260877,QB,min,h,ten,21.44,5500,Kirk CousinsQB15260877,16,27,59.3,251,3,2,2,-13,9.3,11,96.4,0,0,0.0,0,0,0,2,14,7.0,0,1,-13,Kirk CousinsQB15260877,15.0,25.5,59.15,186.0,1.0,2.0,2.5,-14.5,7.35,8.5,67.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,4.25,0.0,1.5,-14.5,10018,MIN,62.0,7.55,4.45,0.24600000000000002,0.033,2.5,1.0,15.5,2.0,0.0,2.5,28.0,20.0,1.0,3.0,1.0,84.5,7.4,5.15,0.2885,0.0065,3.5,3.0,24.5,0.5,0.0,1.0,35.5,36.0,3.0,1.5,17.5,2.5,0.5,0.5,1.0,1.0,2.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,33.5,10013,TEN,78.5,7.4,5.05,0.30200000000000005,0.0185,3.0,0.5,24.0,1.0,0.5,1.0,40.0,26.5,0.5,3.5,1.0,82.5,7.1,4.449999999999998,0.255,0.0,3.0,1.5,21.0,0.0,0.0,1.0,34.5,34.0,3.0,3.5,14.5,3.0,3.0,2.5,0.5,0.5,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.5,QB,Kirk CousinsQB15260877,229.35977172851562
16,972,7,6,2020,1231,Philip RiversQB15260867,QB,ind,h,cin,28.74,5900,Philip RiversQB15260867,29,44,65.9,371,3,1,1,0,8.4,18,105.4,0,0,0.0,0,0,0,1,-1,-1.0,0,0,0,Philip RiversQB15260867,21.8,30.8,70.82000000000002,245.4,0.8,1.0,0.8,-3.6,8.16,11.8,91.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.2,0.284,0.0,0.0,-3.6,10009,IND,75.0,7.639999999999999,4.68,0.2454,0.013800000000000002,1.8,3.0,18.4,1.0,0.0,1.0,32.6,29.8,3.4,2.4,1.0,70.8,7.6400000000000015,3.7,0.2034,0.0256,1.6,1.4,14.6,1.8,0.0,2.2,33.2,23.8,1.4,4.2,19.2,2.2,2.2,2.2,3.4,3.0,0.0,0.0,0.4,6.0,0.2,0.0,0.4,0.0,0.0,0.6,24.4,17.2,10010,CIN,82.6,7.3599999999999985,4.8,0.2476,0.012,2.4,2.4,20.2,1.0,0.0,1.8,37.2,30.8,3.0,3.6,1.0,87.2,8.059999999999999,3.82,0.243,0.016999999999999998,1.8,2.6,21.4,0.6,0.8,4.4,45.6,26.4,2.8,4.6,19.2,2.6,2.4,2.4,3.0,2.4,0.2,0.0,0.0,19.0,0.0,0.0,0.0,0.2,0.0,0.2,25.2,20.4,QB,Philip RiversQB15260867,268.4284362792969
17,765,6,5,2020,1441,Derek CarrQB15260876,QB,lvr,a,kan,27.98,5300,Derek CarrQB15260876,22,31,71.0,347,3,1,1,-1,11.2,12,126.7,0,0,0.0,0,0,0,4,1,0.25,0,2,-1,Derek CarrQB15260876,26.5,36.0,73.675,273.75,2.0,0.0,1.75,-12.25,7.699999999999998,14.5,113.775,0.0,0.0,0.0,0.0,0.0,0.0,2.25,8.25,2.75,0.0,0.75,-12.25,10017,LVR,79.5,7.15,4.75,0.27699999999999997,0.019500000000000003,3.0,2.25,22.0,0.0,1.5,1.75,37.75,27.75,2.5,2.25,1.0,76.25,7.699999999999998,5.15,0.29700000000000004,0.006500000000000001,3.25,2.0,22.5,0.5,0.0,1.0,34.5,27.75,2.0,2.5,16.75,3.0,3.0,3.0,2.5,2.25,0.0,0.0,0.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,27.75,30.0,10008,KAN,78.25,7.225,4.525,0.26,0.02175,2.0,1.25,20.5,1.25,0.5,3.0,35.5,30.5,1.5,3.0,1.0,79.25,7.35,5.1,0.2955,0.00675,3.25,1.75,23.5,0.0,0.5,0.75,38.25,28.0,2.0,3.25,24.0,2.0,1.75,1.75,1.5,1.25,0.25,0.0,0.0,15.25,0.25,0.0,0.0,0.0,0.0,0.25,17.5,29.25,QB,Derek CarrQB15260876,211.92599487304688
18,1222,16,7,2020,1540,Gardner Minshew IIQB15260884,QB,jac,a,lac,19.02,5900,Gardner Minshew IIQB15260884,14,27,51.9,173,2,0,5,-19,6.4,7,96.7,0,0,0.0,0,0,0,4,21,5.25,0,0,-19,Gardner Minshew IIQB15260884,27.0,40.0,70.11666666666667,280.3333333333333,1.8333333333333333,0.8333333333333334,2.833333333333333,-17.833333333333332,7.183333333333334,14.666666666666664,96.6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,3.5,16.833333333333332,4.925000000000002,0.16666666666666666,1.1666666666666667,-17.833333333333332,10025,JAX,77.0,7.266666666666667,4.516666666666667,0.2598333333333333,0.01883333333333333,2.5,1.3333333333333333,20.166666666666668,0.8333333333333334,0.6666666666666666,2.833333333333333,43.0,20.5,2.0,2.5,1.0,76.66666666666667,7.349999999999999,5.433333333333334,0.2853333333333334,0.013000000000000001,3.333333333333333,2.333333333333333,21.83333333333333,1.0,0.0,0.8333333333333334,32.833333333333336,31.16666666666667,2.6666666666666665,1.8333333333333333,17.666666666666668,2.5,2.1666666666666665,1.8333333333333333,2.0,1.3333333333333333,0.3333333333333333,0.0,0.0,13.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,20.83333333333333,30.16666666666667,10012,LAC,82.6,7.960000000000001,4.58,0.24820000000000006,0.0094,2.4,2.8,20.8,0.6,0.2,1.6,42.6,24.6,3.2,4.8,1.0,83.2,7.76,4.7200000000000015,0.23560000000000006,0.017599999999999998,2.4,1.4,19.8,0.6,0.8,2.2,36.4,32.2,2.0,4.2,20.4,2.4,2.2,1.8,3.2,2.8,0.2,0.2,0.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,QB,Gardner Minshew IIQB15260884,273.29547119140625
19,790,10,5,2020,1540,Gardner Minshew IIQB15260884,QB,jac,a,hou,23.84,6200,Gardner Minshew IIQB15260884,31,49,63.3,301,2,0,3,-8,6.1,16,94.0,0,0,0.0,0,0,0,4,18,4.5,0,2,-8,Gardner Minshew IIQB15260884,26.5,36.75,75.15,284.5,2.0,1.0,3.25,-21.75,7.875,15.25,103.775,0.0,0.0,0.0,0.0,0.0,0.0,3.5,17.25,5.0950000000000015,0.0,0.75,-21.75,10025,JAX,75.25,7.399999999999999,4.800000000000002,0.27875,0.01575,2.75,1.75,21.25,1.0,0.25,3.25,40.0,21.75,2.0,2.5,1.0,77.25,7.15,5.15,0.28025,0.00925,3.25,2.25,21.75,0.75,0.0,1.0,32.5,31.5,2.5,2.0,16.5,2.75,2.5,2.0,2.0,1.75,0.25,0.0,0.0,14.25,0.0,0.0,0.0,0.0,0.0,0.0,23.75,29.25,10031,HOU,82.0,6.95,4.800000000000002,0.2905,0.003,3.25,2.25,23.75,0.0,0.25,2.5,31.0,37.25,2.5,3.25,1.0,70.5,7.6,4.625,0.24075,0.0145,2.25,1.5,17.0,0.75,0.25,4.0,36.0,20.0,1.75,4.0,13.0,3.5,3.25,3.25,2.5,2.25,0.25,0.25,0.0,21.0,0.0,0.0,0.0,0.25,0.0,0.25,31.5,20.0,QB,Gardner Minshew IIQB15260884,256.33978271484375
20,1319,1,8,2020,1412,Russell WilsonQB15260881,QB,sea,h,sfo,28.74,7800,Russell WilsonQB15260881,27,37,73.0,261,4,0,2,-12,7.1,16,128.3,0,0,0.0,0,0,0,6,23,3.83,0,1,-12,Russell WilsonQB15260881,26.0,36.5,71.7,315.0,3.6666666666666665,1.0,2.833333333333333,-19.33333333333333,8.766666666666666,15.166666666666664,117.23333333333332,0.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,39.5,7.998333333333334,0.0,2.1666666666666665,-19.33333333333333,10021,SEA,79.66666666666667,7.383333333333334,5.316666666666666,0.28616666666666674,0.013833333333333331,4.5,0.6666666666666666,22.83333333333333,1.0,0.16666666666666666,2.833333333333333,39.5,24.5,0.6666666666666666,4.166666666666667,1.0,90.66666666666669,7.466666666666668,5.266666666666667,0.2986666666666667,0.022,3.0,2.5,27.0,1.3333333333333333,0.6666666666666666,1.5,49.5,26.83333333333333,2.833333333333333,2.1666666666666665,7.333333333333332,4.5,4.166666666666667,4.166666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,27.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,33.5,28.66666666666667,10004,SFO,73.14285714285714,7.7,4.2,0.22399999999999998,0.02214285714285714,1.7142857142857142,2.142857142857143,16.571428571428573,1.1428571428571428,0.2857142857142857,1.7142857142857142,33.57142857142857,25.857142857142854,2.4285714285714284,3.8571428571428568,1.0,77.57142857142857,7.828571428571429,4.928571428571429,0.26785714285714285,0.016999999999999998,3.1428571428571432,1.4285714285714286,20.857142857142858,1.0,0.2857142857142857,2.7142857142857144,36.142857142857146,28.857142857142854,1.5714285714285714,3.1428571428571432,21.142857142857142,1.8571428571428568,1.7142857142857142,1.5714285714285714,2.4285714285714284,2.142857142857143,0.14285714285714285,0.14285714285714285,0.0,17.857142857142858,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,19.428571428571427,25.857142857142854,QB,Russell WilsonQB15260881,287.2469177246094
21,2123,9,12,2020,1410,Ryan TannehillQB15260871,QB,ten,a,ind,19.14,5800,Ryan TannehillQB15260871,22,31,71.0,259,2,1,2,-16,8.4,15,104.1,0,0,0.0,0,0,0,4,35,8.75,0,2,-16,Ryan TannehillQB15260871,20.4,31.2,64.7,238.7,2.2,0.4,1.4,-11.1,7.68,12.8,106.43999999999998,0.1,0.1,0.1,0.0,0.0,0.0,2.8,14.9,4.7170000000000005,0.1,1.2,-11.1,10013,TEN,78.3,7.43,4.790000000000001,0.2669,0.0061,3.3,1.5,21.0,0.4,0.1,1.5,32.7,31.2,2.3,3.5,1.0,81.5,7.1800000000000015,4.76,0.275,0.0182,3.1,1.3,22.4,1.0,0.5,1.2,40.7,27.3,1.4,3.2,13.8,3.4,2.8,2.6,2.3,1.5,0.4,0.2,0.0,20.1,0.0,0.0,0.0,0.1,0.0,0.1,27.9,25.9,10009,IND,74.0,7.5,3.98,0.23010000000000005,0.0233,2.2,1.2,17.2,1.2,0.5,2.2,34.6,25.2,1.5,4.1,1.0,78.6,7.55,4.7799999999999985,0.26070000000000004,0.0144,2.5,2.3,20.5,0.8,0.3,1.0,36.5,29.0,2.6,2.7,17.5,2.4,2.2,2.2,1.5,1.2,0.2,0.2,0.1,13.0,0.0,0.0,0.1,0.1,0.0,0.2,20.6,27.2,QB,Ryan TannehillQB15260871,284.08502197265625
22,1910,3,11,2020,1415,Kirk CousinsQB15260877,QB,min,h,dal,26.96,6200,Kirk CousinsQB15260877,22,30,73.3,314,3,0,2,-9,10.5,14,140.1,0,0,0.0,0,0,0,1,4,4.0,0,1,-9,Kirk CousinsQB15260877,18.0,27.222222222222218,66.57777777777778,238.55555555555557,1.8888888888888888,1.2222222222222223,1.8888888888888888,-9.777777777777779,9.133333333333333,11.111111111111109,102.41111111111113,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,6.0,1.9722222222222223,0.0,0.6666666666666666,-9.777777777777779,10018,MIN,73.22222222222223,7.355555555555557,5.222222222222221,0.2682222222222222,0.024222222222222218,3.333333333333333,0.8888888888888888,19.777777777777782,1.2222222222222223,0.5555555555555556,1.8888888888888888,29.11111111111111,29.777777777777782,1.1111111111111112,3.555555555555556,1.0,80.1111111111111,7.533333333333335,4.711111111111111,0.2604444444444444,0.012555555555555556,2.7777777777777777,2.555555555555556,21.11111111111111,0.7777777777777778,0.2222222222222222,2.0,38.444444444444436,28.11111111111111,2.6666666666666665,2.7777777777777777,12.111111111111109,3.333333333333333,2.333333333333333,2.2222222222222223,1.1111111111111112,0.8888888888888888,1.0,0.6666666666666666,0.0,15.888888888888891,0.0,0.0,0.0,0.0,0.0,0.0,26.222222222222218,27.0,10011,DAL,81.0,7.088888888888889,4.699999999999998,0.2508888888888889,0.010555555555555556,3.555555555555556,1.7777777777777777,20.444444444444443,0.3333333333333333,0.4444444444444444,1.8888888888888888,34.55555555555556,31.66666666666667,2.0,3.555555555555556,1.0,87.33333333333331,7.666666666666668,4.433333333333334,0.26744444444444443,0.024666666666666663,2.333333333333333,1.8888888888888888,23.66666666666667,0.8888888888888888,1.3333333333333333,2.888888888888889,46.111111111111114,27.0,2.2222222222222223,3.2222222222222223,11.888888888888891,3.7777777777777777,2.888888888888889,2.6666666666666665,2.0,1.7777777777777777,0.8888888888888888,0.4444444444444444,0.3333333333333333,17.22222222222222,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,31.555555555555557,22.66666666666667,QB,Kirk CousinsQB15260877,272.00433349609375
23,196,25,2,2020,1452,Jimmy GaroppoloQB15260863,QB,sfo,a,nyj,13.24,5700,Jimmy GaroppoloQB15260863,14,16,87.5,131,2,0,1,-8,8.2,9,140.4,0,0,0.0,0,0,0,0,0,0.0,0,0,-8,Jimmy GaroppoloQB15260863,19.0,33.0,57.6,259.0,2.0,0.0,3.0,-16.0,7.8,10.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,-16.0,10004,SFO,74.0,7.3,4.9,0.23,0.0,2.0,2.0,17.0,0.0,0.0,3.0,36.0,25.0,2.0,5.0,1.0,93.0,8.6,4.3,0.28,0.011000000000000001,3.0,1.0,26.0,1.0,0.0,2.0,42.0,36.0,3.0,4.0,28.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,10028,NYJ,92.0,7.6,4.4,0.28300000000000003,0.022000000000000002,3.0,2.0,26.0,0.0,2.0,3.0,49.0,32.0,4.0,1.0,1.0,68.0,7.1,3.7,0.17600000000000002,0.028999999999999998,2.0,1.0,12.0,1.0,1.0,3.0,38.0,15.0,1.0,6.0,9.0,3.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,17.0,QB,Jimmy GaroppoloQB15260863,289.2088928222656
