,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,HomeTeam,AwayTeam,OpposingTeam,OpponentUID,TeamUID,OffenseTeam,Week,UniquePlayer,TmOFNS,CALCAVGPTDOFFPlaysOFNS,CALCAVGPTDOFFToGoOFNS,CALCAVGPTDOFFYdsOFNS,CALCAVGPTDOFF1st%OFNS,CALCAVGPTDOFFTO%OFNS,CALCAVGPTDOFFTDOFNS,CALCAVGPTDOFFFGOFNS,CALCAVGPTDOFFnanOFNS,CALCAVGPTDOFFIntOFNS,CALCAVGPTDOFFFmbOFNS,CALCAVGPTDOFFSkOFNS,CALCAVGPTDOFFPassOFNS,CALCAVGPTDOFFRushOFNS,CALCAVGPTDOFFFGOFNS1,CALCAVGPTDOFFPuntOFNS,CALCAVGPTDOFFGDFNS,CALCAVGPTDOFFPlaysDFNS,CALCAVGPTDOFFToGoDFNS,CALCAVGPTDOFFYdsDFNS,CALCAVGPTDOFF1st%DFNS,CALCAVGPTDOFFTO%DFNS,CALCAVGPTDOFFTDDFNS,CALCAVGPTDOFFFGDFNS,CALCAVGPTDOFFnanDFNS,CALCAVGPTDOFFIntDFNS,CALCAVGPTDOFFFmbDFNS,CALCAVGPTDOFFSkDFNS,CALCAVGPTDOFFPassDFNS,CALCAVGPTDOFFRushDFNS,CALCAVGPTDOFFFGDFNS1,CALCAVGPTDOFFPuntDFNS,CALCAVGPTDOFFRkALLSCR,CALCAVGPTDOFFTDALLSCR,CALCAVGPTDOFFXPAALLSCR,CALCAVGPTDOFFXPMALLSCR,CALCAVGPTDOFFFGAALLSCR,CALCAVGPTDOFFFGMALLSCR,CALCAVGPTDOFF2PAALLSCR,CALCAVGPTDOFF2PMALLSCR,CALCAVGPTDOFFSftyALLSCR,CALCAVGPTDOFFRkDSTSCR,CALCAVGPTDOFFKRDSTSCR,CALCAVGPTDOFFPRDSTSCR,CALCAVGPTDOFFIRDSTSCR,CALCAVGPTDOFFFRDSTSCR,CALCAVGPTDOFFORDSTSCR,CALCAVGPTDOFFRetTDDSTSCR,CALCAVGPTDOFFPtsFor,CALCAVGPTDOFFPtsAgainst,OffenseUID,Opponent,CALCAVGPTDOPPPlaysOFNS,CALCAVGPTDOPPToGoOFNS,CALCAVGPTDOPPYdsOFNS,CALCAVGPTDOPP1st%OFNS,CALCAVGPTDOPPTO%OFNS,CALCAVGPTDOPPTDOFNS,CALCAVGPTDOPPFGOFNS,CALCAVGPTDOPPnanOFNS,CALCAVGPTDOPPIntOFNS,CALCAVGPTDOPPFmbOFNS,CALCAVGPTDOPPSkOFNS,CALCAVGPTDOPPPassOFNS,CALCAVGPTDOPPRushOFNS,CALCAVGPTDOPPFGOFNS1,CALCAVGPTDOPPPuntOFNS,CALCAVGPTDOPPGDFNS,CALCAVGPTDOPPPlaysDFNS,CALCAVGPTDOPPToGoDFNS,CALCAVGPTDOPPYdsDFNS,CALCAVGPTDOPP1st%DFNS,CALCAVGPTDOPPTO%DFNS,CALCAVGPTDOPPTDDFNS,CALCAVGPTDOPPFGDFNS,CALCAVGPTDOPPnanDFNS,CALCAVGPTDOPPIntDFNS,CALCAVGPTDOPPFmbDFNS,CALCAVGPTDOPPSkDFNS,CALCAVGPTDOPPPassDFNS,CALCAVGPTDOPPRushDFNS,CALCAVGPTDOPPFGDFNS1,CALCAVGPTDOPPPuntDFNS,CALCAVGPTDOPPRkALLSCR,CALCAVGPTDOPPTDALLSCR,CALCAVGPTDOPPXPAALLSCR,CALCAVGPTDOPPXPMALLSCR,CALCAVGPTDOPPFGAALLSCR,CALCAVGPTDOPPFGMALLSCR,CALCAVGPTDOPP2PAALLSCR,CALCAVGPTDOPP2PMALLSCR,CALCAVGPTDOPPSftyALLSCR,CALCAVGPTDOPPRkDSTSCR,CALCAVGPTDOPPKRDSTSCR,CALCAVGPTDOPPPRDSTSCR,CALCAVGPTDOPPIRDSTSCR,CALCAVGPTDOPPFRDSTSCR,CALCAVGPTDOPPORDSTSCR,CALCAVGPTDOPPRetTDDSTSCR,CALCAVGPTDOPPPtsFor,CALCAVGPTDOPPPtsAgainst,DefenseUID,Player,CALCAVGPPDOFFCmpPass,CALCAVGPPDOFFAttPass,CALCAVGPPDOFFCmp%Pass,CALCAVGPPDOFFYdsPass1,CALCAVGPPDOFFTDPass,CALCAVGPPDOFFIntPass,CALCAVGPPDOFFSkPass,CALCAVGPPDOFFYdsPass2,CALCAVGPPDOFFY/APass,CALCAVGPPDOFF1DPass,CALCAVGPPDOFFRateRec,CALCAVGPPDOFFTgtRec,CALCAVGPPDOFFRecRec,CALCAVGPPDOFFCtch%Rec,CALCAVGPPDOFFYdsRec,CALCAVGPPDOFFTDRec,CALCAVGPPDOFF1DRec,CALCAVGPPDOFFAttRush,CALCAVGPPDOFFYdsRush,CALCAVGPPDOFFY/ARush,CALCAVGPPDOFFTDRush,CALCAVGPPDOFF1DRush,CALCAVGPPDOFFSkYdsPass
46,QB,Tyrod Taylor (15848261),Tyrod Taylor,15848261,QB,5100,LAC@BUF 11/29/2020 01:00PM ET,LAC,4.51,BUF,LAC,BUF,10002,10012,15260872,12,Tyrod TaylorQB15260872,LAC,86.8,7.63,4.64,0.2503,0.0132,2.9,1.6,21.9,0.6,0.5,2.1,40.3,31.6,2.1,4.0,1.0,77.2,7.6,4.4399999999999995,0.2305,0.0131,3.0,1.9,18.0,0.5,0.5,1.7,36.8,24.8,2.2,4.5,17.3,3.1,2.8,2.6,2.1,1.6,0.3,0.0,0.0,25.6,0.0,0.0,0.2,0.0,0.0,0.2,26.0,27.1,10012,BUF,77.6,7.279999999999999,4.75,0.2754,0.0212,3.0,1.8,21.6,0.7,0.9,2.7,36.0,28.0,1.9,2.9,1.0,77.5,7.589999999999999,4.859999999999999,0.28250000000000003,0.0166,3.1,1.9,21.9,0.7,0.6,2.0,39.0,24.7,2.5,2.5,15.3,3.0,2.6,2.5,1.9,1.8,0.4,0.3,0.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,26.5,27.2,10002,Tyrod TaylorQB15260872,16.0,30.0,53.3,208.0,0.0,0.0,2.0,-1.0,6.9,10.0,75.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.17,0.0,1.0,-1.0
47,WR,Mike Williams (15848690),Mike Williams,15848690,WR/FLEX,5000,LAC@BUF 11/29/2020 01:00PM ET,LAC,11.82,BUF,LAC,BUF,10002,10012,15260872,12,Mike WilliamsWR15260872,LAC,86.8,7.63,4.64,0.2503,0.0132,2.9,1.6,21.9,0.6,0.5,2.1,40.3,31.6,2.1,4.0,1.0,77.2,7.6,4.4399999999999995,0.2305,0.0131,3.0,1.9,18.0,0.5,0.5,1.7,36.8,24.8,2.2,4.5,17.3,3.1,2.8,2.6,2.1,1.6,0.3,0.0,0.0,25.6,0.0,0.0,0.2,0.0,0.0,0.2,26.0,27.1,10012,BUF,77.6,7.279999999999999,4.75,0.2754,0.0212,3.0,1.8,21.6,0.7,0.9,2.7,36.0,28.0,1.9,2.9,1.0,77.5,7.589999999999999,4.859999999999999,0.28250000000000003,0.0166,3.1,1.9,21.9,0.7,0.6,2.0,39.0,24.7,2.5,2.5,15.3,3.0,2.6,2.5,1.9,1.8,0.4,0.3,0.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,26.5,27.2,10002,Mike WilliamsWR15260872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.777777777777778,3.2222222222222223,0.5791111111111111,55.888888888888886,0.4444444444444444,2.3333333333333335,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0
48,TE,Hunter Henry (15849030),Hunter Henry,15849030,TE/FLEX,4800,LAC@BUF 11/29/2020 01:00PM ET,LAC,10.25,BUF,LAC,BUF,10002,10012,15260872,12,Hunter HenryTE15260872,LAC,86.8,7.63,4.64,0.2503,0.0132,2.9,1.6,21.9,0.6,0.5,2.1,40.3,31.6,2.1,4.0,1.0,77.2,7.6,4.4399999999999995,0.2305,0.0131,3.0,1.9,18.0,0.5,0.5,1.7,36.8,24.8,2.2,4.5,17.3,3.1,2.8,2.6,2.1,1.6,0.3,0.0,0.0,25.6,0.0,0.0,0.2,0.0,0.0,0.2,26.0,27.1,10012,BUF,77.6,7.279999999999999,4.75,0.2754,0.0212,3.0,1.8,21.6,0.7,0.9,2.7,36.0,28.0,1.9,2.9,1.0,77.5,7.589999999999999,4.859999999999999,0.28250000000000003,0.0166,3.1,1.9,21.9,0.7,0.6,2.0,39.0,24.7,2.5,2.5,15.3,3.0,2.6,2.5,1.9,1.8,0.4,0.3,0.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,26.5,27.2,10002,Hunter HenryTE15260872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,4.1,0.6326999999999999,43.5,0.3,2.4,0.0,0.0,0.0,0.0,0.0,0.0
49,RB,Justin Jackson (15848414),Justin Jackson,15848414,RB/FLEX,4100,LAC@BUF 11/29/2020 01:00PM ET,LAC,9.32,BUF,LAC,BUF,10002,10012,15260872,12,Justin JacksonRB15260872,LAC,86.8,7.63,4.64,0.2503,0.0132,2.9,1.6,21.9,0.6,0.5,2.1,40.3,31.6,2.1,4.0,1.0,77.2,7.6,4.4399999999999995,0.2305,0.0131,3.0,1.9,18.0,0.5,0.5,1.7,36.8,24.8,2.2,4.5,17.3,3.1,2.8,2.6,2.1,1.6,0.3,0.0,0.0,25.6,0.0,0.0,0.2,0.0,0.0,0.2,26.0,27.1,10012,BUF,77.6,7.279999999999999,4.75,0.2754,0.0212,3.0,1.8,21.6,0.7,0.9,2.7,36.0,28.0,1.9,2.9,1.0,77.5,7.589999999999999,4.859999999999999,0.28250000000000003,0.0166,3.1,1.9,21.9,0.7,0.6,2.0,39.0,24.7,2.5,2.5,15.3,3.0,2.6,2.5,1.9,1.8,0.4,0.3,0.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,26.5,27.2,10002,Justin JacksonRB15260872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.0,0.6532,26.2,0.0,1.2,9.0,37.0,3.1740000000000004,0.0,1.8,0.0
50,RB,Joshua Kelley (15848486),Joshua Kelley,15848486,RB/FLEX,4000,LAC@BUF 11/29/2020 01:00PM ET,LAC,7.06,BUF,LAC,BUF,10002,10012,15260872,12,Joshua KelleyRB15260872,LAC,86.8,7.63,4.64,0.2503,0.0132,2.9,1.6,21.9,0.6,0.5,2.1,40.3,31.6,2.1,4.0,1.0,77.2,7.6,4.4399999999999995,0.2305,0.0131,3.0,1.9,18.0,0.5,0.5,1.7,36.8,24.8,2.2,4.5,17.3,3.1,2.8,2.6,2.1,1.6,0.3,0.0,0.0,25.6,0.0,0.0,0.2,0.0,0.0,0.2,26.0,27.1,10012,BUF,77.6,7.279999999999999,4.75,0.2754,0.0212,3.0,1.8,21.6,0.7,0.9,2.7,36.0,28.0,1.9,2.9,1.0,77.5,7.589999999999999,4.859999999999999,0.28250000000000003,0.0166,3.1,1.9,21.9,0.7,0.6,2.0,39.0,24.7,2.5,2.5,15.3,3.0,2.6,2.5,1.9,1.8,0.4,0.3,0.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,26.5,27.2,10002,Joshua KelleyRB15260872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,0.8,14.5,0.0,0.9,10.2,31.1,2.918,0.1,1.6,0.0
51,WR,Jalen Guyton (15848794),Jalen Guyton,15848794,WR/FLEX,3100,LAC@BUF 11/29/2020 01:00PM ET,LAC,6.24,BUF,LAC,BUF,10002,10012,15260872,12,Jalen GuytonWR15260872,LAC,86.8,7.63,4.64,0.2503,0.0132,2.9,1.6,21.9,0.6,0.5,2.1,40.3,31.6,2.1,4.0,1.0,77.2,7.6,4.4399999999999995,0.2305,0.0131,3.0,1.9,18.0,0.5,0.5,1.7,36.8,24.8,2.2,4.5,17.3,3.1,2.8,2.6,2.1,1.6,0.3,0.0,0.0,25.6,0.0,0.0,0.2,0.0,0.0,0.2,26.0,27.1,10012,BUF,77.6,7.279999999999999,4.75,0.2754,0.0212,3.0,1.8,21.6,0.7,0.9,2.7,36.0,28.0,1.9,2.9,1.0,77.5,7.589999999999999,4.859999999999999,0.28250000000000003,0.0166,3.1,1.9,21.9,0.7,0.6,2.0,39.0,24.7,2.5,2.5,15.3,3.0,2.6,2.5,1.9,1.8,0.4,0.3,0.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,26.5,27.2,10002,Jalen GuytonWR15260872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.5,0.6584,29.8,0.3,0.7,0.1,-0.4,-0.4,0.0,0.0,0.0
52,TE,Virgil Green (15849162),Virgil Green,15849162,TE/FLEX,2500,LAC@BUF 11/29/2020 01:00PM ET,LAC,2.33,BUF,LAC,BUF,10002,10012,15260872,12,Virgil GreenTE15260872,LAC,86.8,7.63,4.64,0.2503,0.0132,2.9,1.6,21.9,0.6,0.5,2.1,40.3,31.6,2.1,4.0,1.0,77.2,7.6,4.4399999999999995,0.2305,0.0131,3.0,1.9,18.0,0.5,0.5,1.7,36.8,24.8,2.2,4.5,17.3,3.1,2.8,2.6,2.1,1.6,0.3,0.0,0.0,25.6,0.0,0.0,0.2,0.0,0.0,0.2,26.0,27.1,10012,BUF,77.6,7.279999999999999,4.75,0.2754,0.0212,3.0,1.8,21.6,0.7,0.9,2.7,36.0,28.0,1.9,2.9,1.0,77.5,7.589999999999999,4.859999999999999,0.28250000000000003,0.0166,3.1,1.9,21.9,0.7,0.6,2.0,39.0,24.7,2.5,2.5,15.3,3.0,2.6,2.5,1.9,1.8,0.4,0.3,0.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,26.5,27.2,10002,Virgil GreenTE15260872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.75,0.5,12.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0
53,QB,Patrick Mahomes (15848227),Patrick Mahomes,15848227,QB,8000,KC@TB 11/29/2020 04:25PM ET,KC,28.01,TB,KC,TB,10026,10008,15260868,12,Patrick MahomesQB15260868,KAN,78.8,7.42,5.199999999999999,0.2971,0.0092,3.8,1.5,23.5,0.2,0.5,1.2,39.3,25.9,1.7,3.0,1.0,78.3,7.270000000000001,4.45,0.2552,0.0187,2.5,1.4,20.1,1.0,0.5,1.9,35.7,28.8,1.9,3.1,7.9,4.0,3.8,3.2,1.7,1.5,0.2,0.2,0.0,12.7,0.1,0.0,0.2,0.0,0.0,0.3,32.1,21.4,10008,TAM,77.36363636363636,7.60909090909091,3.9909090909090916,0.21981818181818183,0.02227272727272727,2.5454545454545454,1.3636363636363635,17.181818181818183,1.2727272727272727,0.45454545454545453,2.909090909090909,39.72727272727273,22.636363636363637,1.5454545454545454,4.454545454545454,1.0,79.0,7.745454545454546,4.463636363636363,0.24500000000000002,0.017363636363636362,3.272727272727273,1.9090909090909092,19.636363636363637,0.8181818181818182,0.45454545454545453,1.3636363636363635,40.81818181818182,24.0,2.090909090909091,3.6363636363636362,15.727272727272727,2.727272727272727,2.5454545454545454,2.5454545454545454,1.5454545454545454,1.3636363636363635,0.18181818181818182,0.0,0.0,14.181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,23.0,28.90909090909091,10026,Patrick MahomesQB15260868,25.4,37.4,68.5,303.5,2.7,0.2,1.1,-6.9,8.15,15.6,114.92999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.1,3.0100000000000002,0.2,1.1,-6.9
54,WR,Tyreek Hill (15848618),Tyreek Hill,15848618,WR/FLEX,7800,KC@TB 11/29/2020 04:25PM ET,KC,20.82,TB,KC,TB,10026,10008,15260868,12,Tyreek HillWR15260868,KAN,78.8,7.42,5.199999999999999,0.2971,0.0092,3.8,1.5,23.5,0.2,0.5,1.2,39.3,25.9,1.7,3.0,1.0,78.3,7.270000000000001,4.45,0.2552,0.0187,2.5,1.4,20.1,1.0,0.5,1.9,35.7,28.8,1.9,3.1,7.9,4.0,3.8,3.2,1.7,1.5,0.2,0.2,0.0,12.7,0.1,0.0,0.2,0.0,0.0,0.3,32.1,21.4,10008,TAM,77.36363636363636,7.60909090909091,3.9909090909090916,0.21981818181818183,0.02227272727272727,2.5454545454545454,1.3636363636363635,17.181818181818183,1.2727272727272727,0.45454545454545453,2.909090909090909,39.72727272727273,22.636363636363637,1.5454545454545454,4.454545454545454,1.0,79.0,7.745454545454546,4.463636363636363,0.24500000000000002,0.017363636363636362,3.272727272727273,1.9090909090909092,19.636363636363637,0.8181818181818182,0.45454545454545453,1.3636363636363635,40.81818181818182,24.0,2.090909090909091,3.6363636363636362,15.727272727272727,2.727272727272727,2.5454545454545454,2.5454545454545454,1.5454545454545454,1.3636363636363635,0.18181818181818182,0.0,0.0,14.181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,23.0,28.90909090909091,10026,Tyreek HillWR15260868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,5.5,0.6840999999999999,75.2,1.0,3.6,1.0,6.0,3.85,0.1,0.3,0.0
55,TE,Travis Kelce (15849022),Travis Kelce,15849022,TE/FLEX,7000,KC@TB 11/29/2020 04:25PM ET,KC,20.88,TB,KC,TB,10026,10008,15260868,12,Travis KelceTE15260868,KAN,78.8,7.42,5.199999999999999,0.2971,0.0092,3.8,1.5,23.5,0.2,0.5,1.2,39.3,25.9,1.7,3.0,1.0,78.3,7.270000000000001,4.45,0.2552,0.0187,2.5,1.4,20.1,1.0,0.5,1.9,35.7,28.8,1.9,3.1,7.9,4.0,3.8,3.2,1.7,1.5,0.2,0.2,0.0,12.7,0.1,0.0,0.2,0.0,0.0,0.3,32.1,21.4,10008,TAM,77.36363636363636,7.60909090909091,3.9909090909090916,0.21981818181818183,0.02227272727272727,2.5454545454545454,1.3636363636363635,17.181818181818183,1.2727272727272727,0.45454545454545453,2.909090909090909,39.72727272727273,22.636363636363637,1.5454545454545454,4.454545454545454,1.0,79.0,7.745454545454546,4.463636363636363,0.24500000000000002,0.017363636363636362,3.272727272727273,1.9090909090909092,19.636363636363637,0.8181818181818182,0.45454545454545453,1.3636363636363635,40.81818181818182,24.0,2.090909090909091,3.6363636363636362,15.727272727272727,2.727272727272727,2.5454545454545454,2.5454545454545454,1.5454545454545454,1.3636363636363635,0.18181818181818182,0.0,0.0,14.181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,23.0,28.90909090909091,10026,Travis KelceTE15260868,0.1,0.1,10.0,0.4,0.0,0.0,0.0,0.0,0.4,0.1,8.33,9.0,6.6,0.761,89.6,0.7,4.9,0.0,0.0,0.0,0.0,0.0,0.0
56,RB,Clyde Edwards-Helaire (15848328),Clyde Edwards-Helaire,15848328,RB/FLEX,6400,KC@TB 11/29/2020 04:25PM ET,KC,15.37,TB,KC,TB,10026,10008,15260868,12,Clyde Edwards-HelaireRB15260868,KAN,78.8,7.42,5.199999999999999,0.2971,0.0092,3.8,1.5,23.5,0.2,0.5,1.2,39.3,25.9,1.7,3.0,1.0,78.3,7.270000000000001,4.45,0.2552,0.0187,2.5,1.4,20.1,1.0,0.5,1.9,35.7,28.8,1.9,3.1,7.9,4.0,3.8,3.2,1.7,1.5,0.2,0.2,0.0,12.7,0.1,0.0,0.2,0.0,0.0,0.3,32.1,21.4,10008,TAM,77.36363636363636,7.60909090909091,3.9909090909090916,0.21981818181818183,0.02227272727272727,2.5454545454545454,1.3636363636363635,17.181818181818183,1.2727272727272727,0.45454545454545453,2.909090909090909,39.72727272727273,22.636363636363637,1.5454545454545454,4.454545454545454,1.0,79.0,7.745454545454546,4.463636363636363,0.24500000000000002,0.017363636363636362,3.272727272727273,1.9090909090909092,19.636363636363637,0.8181818181818182,0.45454545454545453,1.3636363636363635,40.81818181818182,24.0,2.090909090909091,3.6363636363636362,15.727272727272727,2.727272727272727,2.5454545454545454,2.5454545454545454,1.5454545454545454,1.3636363636363635,0.18181818181818182,0.0,0.0,14.181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,23.0,28.90909090909091,10026,Clyde Edwards-HelaireRB15260868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.9,0.6308,23.2,0.1,0.9,14.0,65.5,4.369,0.4,3.5,0.0
57,WR,Sammy Watkins (15848712),Sammy Watkins,15848712,WR/FLEX,4700,KC@TB 11/29/2020 04:25PM ET,KC,10.9,TB,KC,TB,10026,10008,15260868,12,Sammy WatkinsWR15260868,KAN,78.8,7.42,5.199999999999999,0.2971,0.0092,3.8,1.5,23.5,0.2,0.5,1.2,39.3,25.9,1.7,3.0,1.0,78.3,7.270000000000001,4.45,0.2552,0.0187,2.5,1.4,20.1,1.0,0.5,1.9,35.7,28.8,1.9,3.1,7.9,4.0,3.8,3.2,1.7,1.5,0.2,0.2,0.0,12.7,0.1,0.0,0.2,0.0,0.0,0.3,32.1,21.4,10008,TAM,77.36363636363636,7.60909090909091,3.9909090909090916,0.21981818181818183,0.02227272727272727,2.5454545454545454,1.3636363636363635,17.181818181818183,1.2727272727272727,0.45454545454545453,2.909090909090909,39.72727272727273,22.636363636363637,1.5454545454545454,4.454545454545454,1.0,79.0,7.745454545454546,4.463636363636363,0.24500000000000002,0.017363636363636362,3.272727272727273,1.9090909090909092,19.636363636363637,0.8181818181818182,0.45454545454545453,1.3636363636363635,40.81818181818182,24.0,2.090909090909091,3.6363636363636362,15.727272727272727,2.727272727272727,2.5454545454545454,2.5454545454545454,1.5454545454545454,1.3636363636363635,0.18181818181818182,0.0,0.0,14.181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,23.0,28.90909090909091,10026,Sammy WatkinsWR15260868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,4.2,0.7114,44.4,0.4,3.2,0.2,0.6,0.6,0.0,0.0,0.0
58,WR,Mecole Hardman (15848732),Mecole Hardman,15848732,WR/FLEX,4200,KC@TB 11/29/2020 04:25PM ET,KC,8.87,TB,KC,TB,10026,10008,15260868,12,Mecole HardmanWR15260868,KAN,78.8,7.42,5.199999999999999,0.2971,0.0092,3.8,1.5,23.5,0.2,0.5,1.2,39.3,25.9,1.7,3.0,1.0,78.3,7.270000000000001,4.45,0.2552,0.0187,2.5,1.4,20.1,1.0,0.5,1.9,35.7,28.8,1.9,3.1,7.9,4.0,3.8,3.2,1.7,1.5,0.2,0.2,0.0,12.7,0.1,0.0,0.2,0.0,0.0,0.3,32.1,21.4,10008,TAM,77.36363636363636,7.60909090909091,3.9909090909090916,0.21981818181818183,0.02227272727272727,2.5454545454545454,1.3636363636363635,17.181818181818183,1.2727272727272727,0.45454545454545453,2.909090909090909,39.72727272727273,22.636363636363637,1.5454545454545454,4.454545454545454,1.0,79.0,7.745454545454546,4.463636363636363,0.24500000000000002,0.017363636363636362,3.272727272727273,1.9090909090909092,19.636363636363637,0.8181818181818182,0.45454545454545453,1.3636363636363635,40.81818181818182,24.0,2.090909090909091,3.6363636363636362,15.727272727272727,2.727272727272727,2.5454545454545454,2.5454545454545454,1.5454545454545454,1.3636363636363635,0.18181818181818182,0.0,0.0,14.181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,23.0,28.90909090909091,10026,Mecole HardmanWR15260868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2.6,0.7529,41.1,0.3,1.6,0.2,1.6,1.6,0.0,0.1,0.0
59,RB,Darrel Williams (15848442),Darrel Williams,15848442,RB/FLEX,4000,KC@TB 11/29/2020 04:25PM ET,KC,4.02,TB,KC,TB,10026,10008,15260868,12,Darrel WilliamsRB15260868,KAN,78.8,7.42,5.199999999999999,0.2971,0.0092,3.8,1.5,23.5,0.2,0.5,1.2,39.3,25.9,1.7,3.0,1.0,78.3,7.270000000000001,4.45,0.2552,0.0187,2.5,1.4,20.1,1.0,0.5,1.9,35.7,28.8,1.9,3.1,7.9,4.0,3.8,3.2,1.7,1.5,0.2,0.2,0.0,12.7,0.1,0.0,0.2,0.0,0.0,0.3,32.1,21.4,10008,TAM,77.36363636363636,7.60909090909091,3.9909090909090916,0.21981818181818183,0.02227272727272727,2.5454545454545454,1.3636363636363635,17.181818181818183,1.2727272727272727,0.45454545454545453,2.909090909090909,39.72727272727273,22.636363636363637,1.5454545454545454,4.454545454545454,1.0,79.0,7.745454545454546,4.463636363636363,0.24500000000000002,0.017363636363636362,3.272727272727273,1.9090909090909092,19.636363636363637,0.8181818181818182,0.45454545454545453,1.3636363636363635,40.81818181818182,24.0,2.090909090909091,3.6363636363636362,15.727272727272727,2.727272727272727,2.5454545454545454,2.5454545454545454,1.5454545454545454,1.3636363636363635,0.18181818181818182,0.0,0.0,14.181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,23.0,28.90909090909091,10026,Darrel WilliamsRB15260868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8888888888888888,1.3333333333333333,0.8,9.11111111111111,0.0,0.6666666666666666,2.2222222222222223,8.88888888888889,2.5499999999999994,0.1111111111111111,0.7777777777777778,0.0
60,RB,Anthony Sherman (15848446),Anthony Sherman,15848446,RB/FLEX,4000,KC@TB 11/29/2020 04:25PM ET,KC,1.54,TB,KC,TB,10026,10008,15260868,12,Anthony ShermanRB15260868,KAN,78.8,7.42,5.199999999999999,0.2971,0.0092,3.8,1.5,23.5,0.2,0.5,1.2,39.3,25.9,1.7,3.0,1.0,78.3,7.270000000000001,4.45,0.2552,0.0187,2.5,1.4,20.1,1.0,0.5,1.9,35.7,28.8,1.9,3.1,7.9,4.0,3.8,3.2,1.7,1.5,0.2,0.2,0.0,12.7,0.1,0.0,0.2,0.0,0.0,0.3,32.1,21.4,10008,TAM,77.36363636363636,7.60909090909091,3.9909090909090916,0.21981818181818183,0.02227272727272727,2.5454545454545454,1.3636363636363635,17.181818181818183,1.2727272727272727,0.45454545454545453,2.909090909090909,39.72727272727273,22.636363636363637,1.5454545454545454,4.454545454545454,1.0,79.0,7.745454545454546,4.463636363636363,0.24500000000000002,0.017363636363636362,3.272727272727273,1.9090909090909092,19.636363636363637,0.8181818181818182,0.45454545454545453,1.3636363636363635,40.81818181818182,24.0,2.090909090909091,3.6363636363636362,15.727272727272727,2.727272727272727,2.5454545454545454,2.5454545454545454,1.5454545454545454,1.3636363636363635,0.18181818181818182,0.0,0.0,14.181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,23.0,28.90909090909091,10026,Anthony ShermanRB15260868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,2.5,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.0
